mediSpanDrug,mediSpanDisease
medispan:C0692449,medispan:C0241969
medispan:C0705355,medispan:C0241969
medispan:C0355936,medispan:C0260352
medispan:C0689837,medispan:C0260352
medispan:C0689838,medispan:C0260352
medispan:C0689841,medispan:C0260352
medispan:C0355935,medispan:C0260352
medispan:C0355945,medispan:C0260352
medispan:C0688016,medispan:C0263351
medispan:C0688019,medispan:C0263351
medispan:C0688020,medispan:C0263351
medispan:C0688022,medispan:C0263351
medispan:C0688483,medispan:C0263351
medispan:C0701779,medispan:C0263351
medispan:C0687827,medispan:C0263374
medispan:C0687828,medispan:C0263374
medispan:C0688016,medispan:C0263374
medispan:C0688484,medispan:C0263374
medispan:C0688486,medispan:C0263374
medispan:C0688487,medispan:C0263374
medispan:C0692229,medispan:C0263374
medispan:C0692256,medispan:C0263374
medispan:C0356432,medispan:C0263964
medispan:C0688502,medispan:C0263964
medispan:C0354778,medispan:C0264348
medispan:C0688416,medispan:C0264348
medispan:C0688417,medispan:C0264348
medispan:C0688418,medispan:C0264348
medispan:C0688489,medispan:C0264348
medispan:C0688490,medispan:C0264348
medispan:C0688492,medispan:C0264348
medispan:C0688493,medispan:C0264348
medispan:C0688495,medispan:C0264348
medispan:C0688496,medispan:C0264348
medispan:C0688497,medispan:C0264348
medispan:C0688498,medispan:C0264348
medispan:C0688696,medispan:C0264348
medispan:C0688698,medispan:C0264348
medispan:C0689112,medispan:C0264348
medispan:C0689115,medispan:C0264348
medispan:C0689119,medispan:C0264348
medispan:C0707528,medispan:C0264348
medispan:C0592625,medispan:C0264348
medispan:C0702394,medispan:C0264348
medispan:C0356459,medispan:C0267795
medispan:C0356471,medispan:C0267795
medispan:C0356472,medispan:C0267795
medispan:C0689573,medispan:C0267795
medispan:C0689574,medispan:C0267795
medispan:C0689575,medispan:C0267795
medispan:C0689576,medispan:C0267795
medispan:C0689577,medispan:C0267795
medispan:C0690106,medispan:C0267795
medispan:C0692774,medispan:C0267795
medispan:C0693413,medispan:C0267795
medispan:C0693711,medispan:C0267795
medispan:C0689572,medispan:C0267795
medispan:C0543079,medispan:C0268676
medispan:C0692007,medispan:C0268676
medispan:C0692008,medispan:C0268676
medispan:C0692012,medispan:C0268676
medispan:C0692013,medispan:C0268676
medispan:C0692014,medispan:C0268676
medispan:C0692015,medispan:C0268676
medispan:C0692017,medispan:C0268676
medispan:C0692009,medispan:C0268676
medispan:C0693048,medispan:C0268676
medispan:C0693496,medispan:C0268676
medispan:C0711689,medispan:C0268676
medispan:C0773599,medispan:C0268676
medispan:C0773608,medispan:C0268676
medispan:C0357097,medispan:C0268679
medispan:C0691917,medispan:C0268679
medispan:C0692525,medispan:C0268679
medispan:C0692808,medispan:C0268679
medispan:C0694388,medispan:C0268679
medispan:C0773579,medispan:C0268679
medispan:C0773580,medispan:C0268679
medispan:C0773582,medispan:C0268679
medispan:C0773581,medispan:C0268679
medispan:C0687772,medispan:C0271152
medispan:C0687773,medispan:C0271152
medispan:C0688310,medispan:C0271640
medispan:C0688311,medispan:C0271640
medispan:C0356432,medispan:C0274440
medispan:C0356459,medispan:C0274440
medispan:C0688416,medispan:C0274440
medispan:C0688417,medispan:C0274440
medispan:C0688418,medispan:C0274440
medispan:C0688502,medispan:C0274440
medispan:C0692230,medispan:C0274440
medispan:C0707528,medispan:C0274440
medispan:C0688640,medispan:C0274440
medispan:C0688642,medispan:C0274440
medispan:C0691409,medispan:C0274440
medispan:C0354778,medispan:C0274817
medispan:C0687951,medispan:C0274817
medispan:C0774462,medispan:C0274817
medispan:C0774468,medispan:C0274817
medispan:C0542998,medispan:C0275556
medispan:C0693578,medispan:C0275556
medispan:C0693579,medispan:C0275556
medispan:C0693581,medispan:C0275556
medispan:C0687824,medispan:C0276351
medispan:C0694423,medispan:C0276351
medispan:C0356321,medispan:C0276852
medispan:C0688251,medispan:C0276852
medispan:C0688354,medispan:C0276852
medispan:C0690267,medispan:C0276852
medispan:C0690268,medispan:C0276852
medispan:C0691784,medispan:C0276852
medispan:C0691786,medispan:C0276852
medispan:C0692695,medispan:C0276852
medispan:C0706958,medispan:C0276852
medispan:C0350230,medispan:C0278139
medispan:C0353487,medispan:C0278139
medispan:C0353624,medispan:C0278139
medispan:C0354620,medispan:C0278139
medispan:C0354623,medispan:C0278139
medispan:C0355435,medispan:C0278139
medispan:C0355479,medispan:C0278139
medispan:C0357303,medispan:C0278139
medispan:C0357438,medispan:C0278139
medispan:C0357467,medispan:C0278139
medispan:C0357506,medispan:C0278139
medispan:C0687766,medispan:C0278139
medispan:C0687768,medispan:C0278139
medispan:C0687931,medispan:C0278139
medispan:C0687934,medispan:C0278139
medispan:C0687935,medispan:C0278139
medispan:C0688398,medispan:C0278139
medispan:C0688399,medispan:C0278139
medispan:C0688400,medispan:C0278139
medispan:C0688598,medispan:C0278139
medispan:C0688599,medispan:C0278139
medispan:C0688855,medispan:C0278139
medispan:C0688856,medispan:C0278139
medispan:C0689170,medispan:C0278139
medispan:C0689306,medispan:C0278139
medispan:C0689307,medispan:C0278139
medispan:C0689308,medispan:C0278139
medispan:C0689442,medispan:C0278139
medispan:C0689443,medispan:C0278139
medispan:C0689451,medispan:C0278139
medispan:C0689726,medispan:C0278139
medispan:C0689728,medispan:C0278139
medispan:C0689729,medispan:C0278139
medispan:C0690031,medispan:C0278139
medispan:C0690032,medispan:C0278139
medispan:C0690184,medispan:C0278139
medispan:C0690186,medispan:C0278139
medispan:C0690187,medispan:C0278139
medispan:C0690809,medispan:C0278139
medispan:C0690959,medispan:C0278139
medispan:C0691130,medispan:C0278139
medispan:C0691132,medispan:C0278139
medispan:C0691133,medispan:C0278139
medispan:C0691136,medispan:C0278139
medispan:C0691137,medispan:C0278139
medispan:C0691142,medispan:C0278139
medispan:C0691144,medispan:C0278139
medispan:C0691147,medispan:C0278139
medispan:C0691152,medispan:C0278139
medispan:C0691628,medispan:C0278139
medispan:C0692502,medispan:C0278139
medispan:C0692694,medispan:C0278139
medispan:C0692740,medispan:C0278139
medispan:C0693008,medispan:C0278139
medispan:C0693090,medispan:C0278139
medispan:C0693099,medispan:C0278139
medispan:C0693100,medispan:C0278139
medispan:C0693167,medispan:C0278139
medispan:C0693345,medispan:C0278139
medispan:C0702912,medispan:C0278139
medispan:C0704929,medispan:C0278139
medispan:C0707243,medispan:C0278139
medispan:C0709150,medispan:C0278139
medispan:C0714615,medispan:C0278139
medispan:C0353544,medispan:C0278139
medispan:C0687769,medispan:C0278139
medispan:C0687770,medispan:C0278139
medispan:C0691131,medispan:C0278139
medispan:C0691135,medispan:C0278139
medispan:C0691138,medispan:C0278139
medispan:C0691139,medispan:C0278139
medispan:C0691143,medispan:C0278139
medispan:C0691146,medispan:C0278139
medispan:C0691149,medispan:C0278139
medispan:C0692316,medispan:C0278139
medispan:C0693392,medispan:C0278139
medispan:C0704963,medispan:C0278139
medispan:C0774350,medispan:C0278139
medispan:C0355465,medispan:C0278139
medispan:C0687933,medispan:C0278139
medispan:C0771118,medispan:C0278139
medispan:C0353607,medispan:C0278152
medispan:C0353608,medispan:C0278152
medispan:C0542952,medispan:C0278152
medispan:C0688123,medispan:C0278152
medispan:C0688125,medispan:C0278152
medispan:C0692839,medispan:C0278152
medispan:C0694021,medispan:C0278152
medispan:C0694027,medispan:C0278152
medispan:C0692840,medispan:C0278152
medispan:C0692841,medispan:C0278152
medispan:C0355266,medispan:C0282126
medispan:C0688670,medispan:C0282126
medispan:C0688672,medispan:C0282126
medispan:C0688673,medispan:C0282126
medispan:C0688677,medispan:C0282126
medispan:C0689429,medispan:C0282126
medispan:C0689430,medispan:C0282126
medispan:C0689431,medispan:C0282126
medispan:C0543395,medispan:C0311386
medispan:C0690252,medispan:C0311386
medispan:C0690419,medispan:C0311386
medispan:C0690673,medispan:C0311386
medispan:C0690675,medispan:C0311386
medispan:C0590946,medispan:C0338872
medispan:C0687869,medispan:C0338872
medispan:C0687871,medispan:C0338872
medispan:C0687872,medispan:C0338872
medispan:C0687874,medispan:C0338872
medispan:C0687875,medispan:C0338872
medispan:C0688670,medispan:C0338872
medispan:C0688672,medispan:C0338872
medispan:C0688673,medispan:C0338872
medispan:C0688677,medispan:C0338872
medispan:C0693826,medispan:C0338872
medispan:C0356432,medispan:C0339405
medispan:C0356459,medispan:C0339405
medispan:C0356471,medispan:C0339405
medispan:C0356472,medispan:C0339405
medispan:C0688416,medispan:C0339405
medispan:C0688417,medispan:C0339405
medispan:C0688418,medispan:C0339405
medispan:C0688489,medispan:C0339405
medispan:C0688490,medispan:C0339405
medispan:C0688492,medispan:C0339405
medispan:C0688493,medispan:C0339405
medispan:C0688495,medispan:C0339405
medispan:C0688496,medispan:C0339405
medispan:C0688497,medispan:C0339405
medispan:C0688498,medispan:C0339405
medispan:C0688502,medispan:C0339405
medispan:C0689112,medispan:C0339405
medispan:C0689115,medispan:C0339405
medispan:C0689119,medispan:C0339405
medispan:C0689573,medispan:C0339405
medispan:C0689574,medispan:C0339405
medispan:C0689575,medispan:C0339405
medispan:C0689576,medispan:C0339405
medispan:C0689577,medispan:C0339405
medispan:C0690106,medispan:C0339405
medispan:C0690120,medispan:C0339405
medispan:C0690121,medispan:C0339405
medispan:C0690123,medispan:C0339405
medispan:C0690124,medispan:C0339405
medispan:C0690128,medispan:C0339405
medispan:C0690616,medispan:C0339405
medispan:C0690617,medispan:C0339405
medispan:C0690618,medispan:C0339405
medispan:C0690619,medispan:C0339405
medispan:C0692774,medispan:C0339405
medispan:C0693413,medispan:C0339405
medispan:C0693711,medispan:C0339405
medispan:C0705898,medispan:C0339405
medispan:C0707528,medispan:C0339405
medispan:C0731536,medispan:C0339405
medispan:C0351070,medispan:C0339405
medispan:C0688415,medispan:C0339405
medispan:C0689572,medispan:C0339405
medispan:C0687967,medispan:C0339933
medispan:C0688158,medispan:C0339933
medispan:C0688170,medispan:C0339933
medispan:C0688171,medispan:C0339933
medispan:C0688173,medispan:C0339933
medispan:C0688175,medispan:C0339933
medispan:C0688390,medispan:C0339933
medispan:C0688391,medispan:C0339933
medispan:C0688465,medispan:C0339933
medispan:C0688575,medispan:C0339933
medispan:C0688576,medispan:C0339933
medispan:C0688766,medispan:C0339933
medispan:C0689394,medispan:C0339933
medispan:C0689396,medispan:C0339933
medispan:C0689837,medispan:C0339933
medispan:C0689838,medispan:C0339933
medispan:C0689841,medispan:C0339933
medispan:C0690926,medispan:C0339933
medispan:C0690927,medispan:C0339933
medispan:C0693339,medispan:C0339933
medispan:C0706150,medispan:C0339933
medispan:C0706151,medispan:C0339933
medispan:C0688768,medispan:C0339933
medispan:C0353936,medispan:C0341331
medispan:C0690424,medispan:C0341331
medispan:C0356432,medispan:C0342454
medispan:C0687858,medispan:C0342454
medispan:C0688502,medispan:C0342454
medispan:C0593412,medispan:C0343568
medispan:C0690870,medispan:C0343568
medispan:C0692541,medispan:C0343568
medispan:C0692542,medispan:C0343568
medispan:C0688233,medispan:C0343759
medispan:C0688465,medispan:C0343759
medispan:C0688686,medispan:C0343759
medispan:C0689631,medispan:C0343759
medispan:C0689633,medispan:C0343759
medispan:C0690468,medispan:C0343759
medispan:C0690469,medispan:C0343759
medispan:C0690472,medispan:C0343759
medispan:C0692180,medispan:C0343759
medispan:C0692181,medispan:C0343759
medispan:C0693339,medispan:C0343759
medispan:C0708686,medispan:C0343759
medispan:C0708688,medispan:C0343759
medispan:C0356170,medispan:C0343759
medispan:C0688075,medispan:C0344106
medispan:C0356432,medispan:C0345468
medispan:C0356459,medispan:C0345468
medispan:C0356471,medispan:C0345468
medispan:C0356472,medispan:C0345468
medispan:C0687962,medispan:C0345468
medispan:C0688416,medispan:C0345468
medispan:C0688417,medispan:C0345468
medispan:C0688418,medispan:C0345468
medispan:C0688435,medispan:C0345468
medispan:C0688436,medispan:C0345468
medispan:C0688441,medispan:C0345468
medispan:C0688489,medispan:C0345468
medispan:C0688490,medispan:C0345468
medispan:C0688492,medispan:C0345468
medispan:C0688493,medispan:C0345468
medispan:C0688495,medispan:C0345468
medispan:C0688496,medispan:C0345468
medispan:C0688497,medispan:C0345468
medispan:C0688498,medispan:C0345468
medispan:C0688502,medispan:C0345468
medispan:C0689112,medispan:C0345468
medispan:C0689115,medispan:C0345468
medispan:C0689119,medispan:C0345468
medispan:C0689573,medispan:C0345468
medispan:C0689574,medispan:C0345468
medispan:C0689575,medispan:C0345468
medispan:C0689576,medispan:C0345468
medispan:C0689577,medispan:C0345468
medispan:C0690106,medispan:C0345468
medispan:C0690120,medispan:C0345468
medispan:C0690121,medispan:C0345468
medispan:C0690123,medispan:C0345468
medispan:C0690124,medispan:C0345468
medispan:C0690128,medispan:C0345468
medispan:C0690616,medispan:C0345468
medispan:C0690617,medispan:C0345468
medispan:C0690618,medispan:C0345468
medispan:C0690619,medispan:C0345468
medispan:C0690859,medispan:C0345468
medispan:C0690860,medispan:C0345468
medispan:C0690861,medispan:C0345468
medispan:C0692278,medispan:C0345468
medispan:C0692728,medispan:C0345468
medispan:C0692774,medispan:C0345468
medispan:C0693413,medispan:C0345468
medispan:C0693711,medispan:C0345468
medispan:C0693889,medispan:C0345468
medispan:C0694077,medispan:C0345468
medispan:C0705524,medispan:C0345468
medispan:C0705538,medispan:C0345468
medispan:C0705898,medispan:C0345468
medispan:C0707528,medispan:C0345468
medispan:C0732255,medispan:C0345468
medispan:C0689572,medispan:C0345468
medispan:C0542710,medispan:C0347842
medispan:C0687789,medispan:C0347842
medispan:C0693510,medispan:C0347842
medispan:C0687789,medispan:C0349719
medispan:C0357779,medispan:C0352068
medispan:C0691284,medispan:C0352068
medispan:C0688827,medispan:C1291748
medispan:C0688828,medispan:C1291748
medispan:C0702471,medispan:C1291748
medispan:C0705994,medispan:C1291748
medispan:C0773954,medispan:C1291748
medispan:C0773955,medispan:C1291748
medispan:C0688829,medispan:C1299471
medispan:C0690290,medispan:C1299471
medispan:C0690291,medispan:C1299471
medispan:C0688955,medispan:C1314968
medispan:C0688465,medispan:C1363999
medispan:C0688686,medispan:C1363999
medispan:C0689631,medispan:C1363999
medispan:C0689633,medispan:C1363999
medispan:C0690468,medispan:C1363999
medispan:C0690469,medispan:C1363999
medispan:C0690472,medispan:C1363999
medispan:C0692180,medispan:C1363999
medispan:C0692181,medispan:C1363999
medispan:C0693339,medispan:C1363999
medispan:C0708686,medispan:C1363999
medispan:C0708688,medispan:C1363999
medispan:C0688489,medispan:C1527406
medispan:C0688490,medispan:C1527406
medispan:C0688492,medispan:C1527406
medispan:C0688493,medispan:C1527406
medispan:C0688495,medispan:C1527406
medispan:C0688496,medispan:C1527406
medispan:C0688497,medispan:C1527406
medispan:C0688498,medispan:C1527406
medispan:C0689112,medispan:C1527406
medispan:C0689115,medispan:C1527406
medispan:C0689119,medispan:C1527406
medispan:C0689573,medispan:C1527406
medispan:C0689574,medispan:C1527406
medispan:C0689575,medispan:C1527406
medispan:C0689576,medispan:C1527406
medispan:C0689577,medispan:C1527406
medispan:C0693413,medispan:C1527406
medispan:C0689572,medispan:C1527406
medispan:C0688817,medispan:C1960938
medispan:C0689112,medispan:C2242778
medispan:C0689115,medispan:C2242778
medispan:C0689119,medispan:C2242778
medispan:C0693498,medispan:C2363067
medispan:C0773493,medispan:C2363067
medispan:C0688743,medispan:C2363067
medispan:C0689910,medispan:C0001198
medispan:C0689911,medispan:C0001198
medispan:C0689912,medispan:C0001198
medispan:C0692773,medispan:C0001198
medispan:C0690418,medispan:C0007813
medispan:C0690421,medispan:C0007813
medispan:C0690770,medispan:C0007813
medispan:C0708722,medispan:C0007813
medispan:C0694285,medispan:C0011079
medispan:C0690972,medispan:C0011079
medispan:C0690098,medispan:C0015656
medispan:C0692879,medispan:C0016089
medispan:C0690872,medispan:C0021925
medispan:C0692577,medispan:C0021925
medispan:C0692578,medispan:C0021925
medispan:C0702329,medispan:C0021925
medispan:C0774410,medispan:C0021925
medispan:C0774413,medispan:C0021925
medispan:C0774414,medispan:C0021925
medispan:C0774412,medispan:C0021925
medispan:C0692879,medispan:C0023968
medispan:C0690022,medispan:C0033937
medispan:C0690549,medispan:C0040130
medispan:C0690552,medispan:C0040130
medispan:C0692572,medispan:C0040130
medispan:C0694352,medispan:C0040130
medispan:C0694354,medispan:C0040130
medispan:C0710135,medispan:C0040130
medispan:C0689631,medispan:C0041472
medispan:C0689633,medispan:C0041472
medispan:C0690468,medispan:C0041472
medispan:C0690469,medispan:C0041472
medispan:C0690472,medispan:C0041472
medispan:C0708686,medispan:C0041472
medispan:C0708688,medispan:C0041472
medispan:C0690321,medispan:C0042381
medispan:C0694372,medispan:C0042381
medispan:C0690549,medispan:C0117002
medispan:C0690552,medispan:C0117002
medispan:C0692572,medispan:C0117002
medispan:C0694352,medispan:C0117002
medispan:C0694354,medispan:C0117002
medispan:C0710135,medispan:C0117002
medispan:C0690572,medispan:C0117002
medispan:C0692879,medispan:C0152070
medispan:C0690098,medispan:C0152071
medispan:C0690770,medispan:C0153216
medispan:C0708722,medispan:C0153216
medispan:C0690770,medispan:C0153227
medispan:C0708722,medispan:C0153227
medispan:C0689303,medispan:C0153257
medispan:C0691374,medispan:C0155503
medispan:C0691375,medispan:C0155503
medispan:C0692990,medispan:C0202006
medispan:C0692991,medispan:C0202006
medispan:C0692992,medispan:C0202006
medispan:C0693092,medispan:C0202006
medispan:C0693405,medispan:C0202006
medispan:C0773969,medispan:C0202006
medispan:C0773970,medispan:C0202006
medispan:C0773971,medispan:C0202006
medispan:C0690163,medispan:C0231741
medispan:C0690168,medispan:C0231741
medispan:C0690169,medispan:C0231741
medispan:C0692754,medispan:C0231741
medispan:C0693457,medispan:C0231741
medispan:C0692990,medispan:C0232970
medispan:C0692991,medispan:C0232970
medispan:C0692992,medispan:C0232970
medispan:C0693092,medispan:C0232970
medispan:C0693405,medispan:C0232970
medispan:C0773969,medispan:C0232970
medispan:C0773970,medispan:C0232970
medispan:C0773971,medispan:C0232970
medispan:C0689475,medispan:C0234978
medispan:C0689999,medispan:C0235836
medispan:C0691944,medispan:C0235836
medispan:C0689565,medispan:C0238080
medispan:C0773663,medispan:C0238080
medispan:C0702488,medispan:C0238080
medispan:C0691374,medispan:C0259765
medispan:C0691375,medispan:C0259765
medispan:C0689291,medispan:C0265115
medispan:C0689292,medispan:C0265115
medispan:C0689488,medispan:C0267572
medispan:C0690425,medispan:C0268109
medispan:C0690426,medispan:C0268109
medispan:C0693463,medispan:C0268109
medispan:C0689808,medispan:C0271610
medispan:C0690395,medispan:C0271610
medispan:C0690397,medispan:C0271610
medispan:C0689321,medispan:C0274478
medispan:C0689323,medispan:C0274478
medispan:C0689324,medispan:C0274478
medispan:C0689326,medispan:C0274478
medispan:C0773595,medispan:C0274478
medispan:C0690058,medispan:C0274726
medispan:C0691739,medispan:C0274726
medispan:C0703807,medispan:C0274726
medispan:C0704875,medispan:C0274726
medispan:C0773014,medispan:C0274726
medispan:C0691741,medispan:C0274726
medispan:C0703805,medispan:C0274726
medispan:C0689910,medispan:C0274869
medispan:C0689911,medispan:C0274869
medispan:C0689912,medispan:C0274869
medispan:C0692773,medispan:C0274869
medispan:C0689303,medispan:C0276725
medispan:C0690098,medispan:C0277012
medispan:C0690098,medispan:C0277016
medispan:C0690516,medispan:C0277154
medispan:C0690252,medispan:C0282515
medispan:C0689381,medispan:C0338881
medispan:C0689383,medispan:C0338881
medispan:C0689384,medispan:C0338881
medispan:C0689385,medispan:C0338881
medispan:C0689386,medispan:C0338881
medispan:C0689387,medispan:C0338881
medispan:C0690152,medispan:C0338881
medispan:C0690153,medispan:C0338881
medispan:C0690154,medispan:C0338881
medispan:C0690527,medispan:C0338881
medispan:C0690529,medispan:C0338881
medispan:C0690530,medispan:C0338881
medispan:C0690531,medispan:C0338881
medispan:C0690532,medispan:C0338881
medispan:C0690534,medispan:C0338881
medispan:C0690813,medispan:C0338881
medispan:C0690815,medispan:C0338881
medispan:C0692744,medispan:C0338881
medispan:C0693400,medispan:C0338881
medispan:C0693401,medispan:C0338881
medispan:C0689303,medispan:C0339964
medispan:C0690638,medispan:C0342591
medispan:C0690640,medispan:C0342591
medispan:C0692818,medispan:C0342693
medispan:C0694018,medispan:C0342938
medispan:C0691665,medispan:C0342938
medispan:C0689303,medispan:C0343921
medispan:C0690098,medispan:C0348287
medispan:C0689225,medispan:C0348295
medispan:C0689226,medispan:C0348295
medispan:C0692386,medispan:C0348295
medispan:C0692387,medispan:C0348295
medispan:C0703089,medispan:C0348295
medispan:C0691908,medispan:C0349426
medispan:C0690134,medispan:C0392167
medispan:C0690516,medispan:C0392662
medispan:C0689999,medispan:C0398603
medispan:C0691944,medispan:C0398603
medispan:C0693189,medispan:C0418823
medispan:C0689808,medispan:C0419527
medispan:C0701267,medispan:C0419527
medispan:C0702781,medispan:C0356764
medispan:C0702812,medispan:C0356764
medispan:C0358625,medispan:C0356764
medispan:C0689045,medispan:C0356764
medispan:C0309874,medispan:C0393615
medispan:C0687763,medispan:C0393615
medispan:C0687764,medispan:C0393615
medispan:C0689398,medispan:C0393615
medispan:C0689399,medispan:C0393615
medispan:C0689400,medispan:C0393615
medispan:C0689704,medispan:C0393615
medispan:C0689705,medispan:C0393615
medispan:C0689706,medispan:C0393615
medispan:C0689707,medispan:C0393615
medispan:C0689708,medispan:C0393615
medispan:C0690023,medispan:C0393615
medispan:C0690024,medispan:C0393615
medispan:C0690132,medispan:C0393615
medispan:C0690193,medispan:C0393615
medispan:C0690198,medispan:C0393615
medispan:C0692687,medispan:C0393615
medispan:C0692690,medispan:C0393615
medispan:C0693458,medispan:C0393615
medispan:C0774178,medispan:C0393615
medispan:C0774179,medispan:C0393615
medispan:C0690200,medispan:C0393615
medispan:C0691212,medispan:C0399611
medispan:C0694064,medispan:C0399611
medispan:C0705732,medispan:C0399611
medispan:C0349972,medispan:C0399611
medispan:C0360077,medispan:C0399611
medispan:C0691288,medispan:C0399611
medispan:C0715961,medispan:C0399611
medispan:C0355419,medispan:C0401160
medispan:C0356432,medispan:C0401160
medispan:C0542905,medispan:C0401160
medispan:C0688489,medispan:C0401160
medispan:C0688490,medispan:C0401160
medispan:C0688492,medispan:C0401160
medispan:C0688493,medispan:C0401160
medispan:C0688495,medispan:C0401160
medispan:C0688496,medispan:C0401160
medispan:C0688497,medispan:C0401160
medispan:C0688498,medispan:C0401160
medispan:C0688502,medispan:C0401160
medispan:C0688688,medispan:C0401160
medispan:C0688689,medispan:C0401160
medispan:C0688690,medispan:C0401160
medispan:C0689030,medispan:C0401160
medispan:C0689112,medispan:C0401160
medispan:C0689115,medispan:C0401160
medispan:C0689119,medispan:C0401160
medispan:C0689398,medispan:C0401160
medispan:C0689399,medispan:C0401160
medispan:C0689400,medispan:C0401160
medispan:C0689845,medispan:C0401160
medispan:C0692687,medispan:C0401160
medispan:C0692738,medispan:C0401160
medispan:C0693687,medispan:C0401160
medispan:C0693968,medispan:C0401160
medispan:C0702568,medispan:C0401160
medispan:C0731939,medispan:C0401160
medispan:C0774178,medispan:C0401160
medispan:C0774179,medispan:C0401160
medispan:C0687812,medispan:C0403719
medispan:C0687813,medispan:C0403719
medispan:C0692842,medispan:C0403719
medispan:C0693053,medispan:C0403719
medispan:C0356313,medispan:C0404611
medispan:C0690754,medispan:C0404611
medispan:C0693255,medispan:C0404611
medispan:C0703903,medispan:C0404611
medispan:C0358076,medispan:C0406206
medispan:C0358078,medispan:C0406206
medispan:C0358080,medispan:C0406206
medispan:C0690615,medispan:C0406206
medispan:C0357438,medispan:C0409895
medispan:C0689204,medispan:C0409895
medispan:C0689206,medispan:C0409895
medispan:C0689207,medispan:C0409895
medispan:C0689442,medispan:C0409895
medispan:C0689443,medispan:C0409895
medispan:C0689451,medispan:C0409895
medispan:C0693086,medispan:C0409895
medispan:C0353849,medispan:C0413722
medispan:C0688331,medispan:C0413722
medispan:C0688332,medispan:C0413722
medispan:C0688333,medispan:C0413722
medispan:C0688334,medispan:C0413722
medispan:C0690276,medispan:C0413722
medispan:C0690278,medispan:C0413722
medispan:C0690280,medispan:C0413722
medispan:C0690281,medispan:C0413722
medispan:C0692360,medispan:C0413722
medispan:C0715695,medispan:C0413722
medispan:C0356239,medispan:C0420172
medispan:C0688221,medispan:C0420172
medispan:C0688223,medispan:C0420172
medispan:C0692264,medispan:C0420172
medispan:C0692746,medispan:C0420172
medispan:C0692747,medispan:C0420172
medispan:C0694108,medispan:C0420172
medispan:C0694127,medispan:C0420172
medispan:C0694160,medispan:C0420172
medispan:C0704832,medispan:C0420172
medispan:C0358142,medispan:C0421163
medispan:C0354696,medispan:C0421207
medispan:C0687801,medispan:C0421207
medispan:C0687802,medispan:C0421207
medispan:C0687804,medispan:C0421207
medispan:C0690477,medispan:C0421207
medispan:C0690479,medispan:C0421207
medispan:C0690481,medispan:C0421207
medispan:C0690482,medispan:C0421207
medispan:C0690484,medispan:C0421207
medispan:C0690486,medispan:C0421207
medispan:C0690489,medispan:C0421207
medispan:C0690494,medispan:C0421207
medispan:C0690496,medispan:C0421207
medispan:C0692756,medispan:C0421207
medispan:C0693467,medispan:C0421207
medispan:C0693642,medispan:C0421207
medispan:C0772554,medispan:C0421207
medispan:C0688786,medispan:C0421314
medispan:C0688787,medispan:C0421314
medispan:C0688788,medispan:C0421314
medispan:C0688794,medispan:C0421314
medispan:C0688797,medispan:C0421314
medispan:C0688798,medispan:C0421314
medispan:C0688800,medispan:C0421314
medispan:C0688803,medispan:C0421314
medispan:C0688804,medispan:C0421314
medispan:C0688805,medispan:C0421314
medispan:C0688806,medispan:C0421314
medispan:C0688807,medispan:C0421314
medispan:C0688827,medispan:C0421314
medispan:C0688828,medispan:C0421314
medispan:C0688911,medispan:C0421314
medispan:C0688912,medispan:C0421314
medispan:C0688913,medispan:C0421314
medispan:C0689587,medispan:C0421314
medispan:C0689588,medispan:C0421314
medispan:C0693332,medispan:C0421314
medispan:C0693333,medispan:C0421314
medispan:C0702471,medispan:C0421314
medispan:C0705994,medispan:C0421314
medispan:C0772636,medispan:C0421314
medispan:C0773961,medispan:C0421314
medispan:C0773963,medispan:C0421314
medispan:C0688258,medispan:C0421314
medispan:C0688259,medispan:C0421314
medispan:C0353607,medispan:C0423717
medispan:C0353608,medispan:C0423717
medispan:C0355240,medispan:C0423717
medispan:C0355262,medispan:C0423717
medispan:C0355266,medispan:C0423717
medispan:C0542923,medispan:C0423717
medispan:C0542952,medispan:C0423717
medispan:C0687869,medispan:C0423717
medispan:C0687871,medispan:C0423717
medispan:C0687872,medispan:C0423717
medispan:C0687874,medispan:C0423717
medispan:C0687875,medispan:C0423717
medispan:C0688123,medispan:C0423717
medispan:C0688125,medispan:C0423717
medispan:C0688370,medispan:C0423717
medispan:C0688371,medispan:C0423717
medispan:C0688372,medispan:C0423717
medispan:C0688473,medispan:C0423717
medispan:C0688474,medispan:C0423717
medispan:C0688475,medispan:C0423717
medispan:C0688476,medispan:C0423717
medispan:C0688477,medispan:C0423717
medispan:C0688478,medispan:C0423717
medispan:C0688916,medispan:C0423717
medispan:C0688918,medispan:C0423717
medispan:C0689181,medispan:C0423717
medispan:C0689184,medispan:C0423717
medispan:C0689185,medispan:C0423717
medispan:C0689186,medispan:C0423717
medispan:C0689187,medispan:C0423717
medispan:C0689188,medispan:C0423717
medispan:C0689429,medispan:C0423717
medispan:C0689430,medispan:C0423717
medispan:C0689431,medispan:C0423717
medispan:C0689815,medispan:C0423717
medispan:C0689818,medispan:C0423717
medispan:C0689819,medispan:C0423717
medispan:C0692839,medispan:C0423717
medispan:C0693330,medispan:C0423717
medispan:C0693331,medispan:C0423717
medispan:C0694021,medispan:C0423717
medispan:C0694027,medispan:C0423717
medispan:C0706477,medispan:C0423717
medispan:C0688917,medispan:C0423717
medispan:C0692840,medispan:C0423717
medispan:C0692841,medispan:C0423717
