mediSpanDrug,mediSpanDisease
medispan:C0979177,medispan:C0037763
medispan:C0979316,medispan:C0037763
medispan:C0979345,medispan:C0037763
medispan:C0980094,medispan:C0037763
medispan:C0981487,medispan:C0037763
medispan:C0981491,medispan:C0037763
medispan:C0981600,medispan:C0037763
medispan:C0982762,medispan:C0037763
medispan:C0982805,medispan:C0037763
medispan:C0982822,medispan:C0037763
medispan:C0991718,medispan:C0037763
medispan:C0994900,medispan:C0037763
medispan:C0994909,medispan:C0037763
medispan:C1145744,medispan:C0037763
medispan:C1145745,medispan:C0037763
medispan:C1163826,medispan:C0037763
medispan:C1163827,medispan:C0037763
medispan:C1163828,medispan:C0037763
medispan:C1169893,medispan:C0037763
medispan:C1169894,medispan:C0037763
medispan:C1275984,medispan:C0037763
medispan:C1321198,medispan:C0037763
medispan:C1509241,medispan:C0037763
medispan:C1532473,medispan:C0037763
medispan:C1562635,medispan:C0037763
medispan:C1563261,medispan:C0037763
medispan:C1669130,medispan:C0037763
medispan:C1712070,medispan:C0037763
medispan:C1813017,medispan:C0037763
medispan:C1813175,medispan:C0037763
medispan:C1962249,medispan:C0037763
medispan:C1965620,medispan:C0037763
medispan:C1965633,medispan:C0037763
medispan:C1965689,medispan:C0037763
medispan:C1965692,medispan:C0037763
medispan:C1965879,medispan:C0037763
medispan:C1966384,medispan:C0037763
medispan:C1967129,medispan:C0037763
medispan:C1967677,medispan:C0037763
medispan:C2609583,medispan:C0037763
medispan:C2609585,medispan:C0037763
medispan:C2719311,medispan:C0037763
medispan:C2719318,medispan:C0037763
medispan:C2719323,medispan:C0037763
medispan:C2722341,medispan:C0037763
medispan:C2722344,medispan:C0037763
medispan:C2722346,medispan:C0037763
medispan:C2723052,medispan:C0037763
medispan:C2723056,medispan:C0037763
medispan:C2723787,medispan:C0037763
medispan:C2731298,medispan:C0037763
medispan:C2731777,medispan:C0037763
medispan:C2746499,medispan:C0037763
medispan:C2746506,medispan:C0037763
medispan:C2746511,medispan:C0037763
medispan:C2920421,medispan:C0037763
medispan:C2920422,medispan:C0037763
medispan:C0693095,medispan:C0037763
medispan:C0693096,medispan:C0037763
medispan:C0693700,medispan:C0037763
medispan:C0703164,medispan:C0037763
medispan:C0778330,medispan:C0037763
medispan:C0779912,medispan:C0037763
medispan:C0783516,medispan:C0037763
medispan:C0783517,medispan:C0037763
medispan:C0783521,medispan:C0037763
medispan:C0787112,medispan:C0038362
medispan:C0787126,medispan:C0038362
medispan:C0787319,medispan:C0038362
medispan:C0787474,medispan:C0038362
medispan:C0787954,medispan:C0038362
medispan:C0789365,medispan:C0038362
medispan:C0789797,medispan:C0038362
medispan:C0789798,medispan:C0038362
medispan:C0789799,medispan:C0038362
medispan:C0790459,medispan:C0038362
medispan:C0791158,medispan:C0038362
medispan:C0792092,medispan:C0038362
medispan:C0793007,medispan:C0038362
medispan:C0793248,medispan:C0038362
medispan:C0793737,medispan:C0038362
medispan:C0973841,medispan:C0038362
medispan:C0974389,medispan:C0038362
medispan:C0976551,medispan:C0038362
medispan:C0978046,medispan:C0038362
medispan:C0978247,medispan:C0038362
medispan:C0981533,medispan:C0038362
medispan:C1363066,medispan:C0038362
medispan:C1533327,medispan:C0038362
medispan:C1533328,medispan:C0038362
medispan:C1533329,medispan:C0038362
medispan:C1813117,medispan:C0038362
medispan:C2682296,medispan:C0038362
medispan:C2682299,medispan:C0038362
medispan:C2682357,medispan:C0038362
medispan:C2682371,medispan:C0038362
medispan:C0357506,medispan:C0038363
medispan:C0688855,medispan:C0038363
medispan:C0688856,medispan:C0038363
medispan:C0690031,medispan:C0038363
medispan:C0690032,medispan:C0038363
medispan:C0690605,medispan:C0038363
medispan:C0690606,medispan:C0038363
medispan:C0690607,medispan:C0038363
medispan:C0692908,medispan:C0038363
medispan:C0693099,medispan:C0038363
medispan:C0693100,medispan:C0038363
medispan:C0693521,medispan:C0038363
medispan:C0788002,medispan:C0038363
medispan:C0788625,medispan:C0038363
medispan:C0792361,medispan:C0038363
medispan:C0975226,medispan:C0038363
medispan:C0975227,medispan:C0038363
medispan:C0975229,medispan:C0038363
medispan:C0976874,medispan:C0038363
medispan:C0977747,medispan:C0038363
medispan:C0978949,medispan:C0038363
medispan:C0991765,medispan:C0038363
medispan:C1261510,medispan:C0038363
medispan:C2718524,medispan:C0038363
medispan:C0787063,medispan:C0038363
medispan:C0787064,medispan:C0038363
medispan:C0787065,medispan:C0038363
medispan:C0787069,medispan:C0038363
medispan:C0792310,medispan:C0038363
medispan:C0792365,medispan:C0038363
medispan:C0794870,medispan:C0038363
medispan:C0976551,medispan:C0038363
medispan:C0687971,medispan:C0038379
medispan:C0687973,medispan:C0038379
medispan:C0692693,medispan:C0038379
medispan:C0792951,medispan:C0038379
medispan:C1443703,medispan:C0038379
medispan:C1443704,medispan:C0038379
medispan:C1712070,medispan:C0038436
medispan:C0355809,medispan:C0038454
medispan:C0357303,medispan:C0038454
medispan:C0357467,medispan:C0038454
medispan:C0361215,medispan:C0038454
medispan:C0543092,medispan:C0038454
medispan:C0592676,medispan:C0038454
medispan:C0594669,medispan:C0038454
medispan:C0595544,medispan:C0038454
medispan:C0688452,medispan:C0038454
medispan:C0688453,medispan:C0038454
medispan:C0688454,medispan:C0038454
medispan:C0688786,medispan:C0038454
medispan:C0688787,medispan:C0038454
medispan:C0688788,medispan:C0038454
medispan:C0688794,medispan:C0038454
medispan:C0688797,medispan:C0038454
medispan:C0688798,medispan:C0038454
medispan:C0688800,medispan:C0038454
medispan:C0688803,medispan:C0038454
medispan:C0688804,medispan:C0038454
medispan:C0688805,medispan:C0038454
medispan:C0688806,medispan:C0038454
medispan:C0689170,medispan:C0038454
medispan:C0689172,medispan:C0038454
medispan:C0689173,medispan:C0038454
medispan:C0689174,medispan:C0038454
medispan:C0689175,medispan:C0038454
medispan:C0689293,medispan:C0038454
medispan:C0689294,medispan:C0038454
medispan:C0689726,medispan:C0038454
medispan:C0689728,medispan:C0038454
medispan:C0773978,medispan:C0040038
medispan:C0773993,medispan:C0040038
medispan:C0778505,medispan:C0040038
medispan:C0785935,medispan:C0040038
medispan:C0787367,medispan:C0040038
medispan:C0791114,medispan:C0040038
medispan:C0791720,medispan:C0040038
medispan:C0792312,medispan:C0040038
medispan:C0792403,medispan:C0040038
medispan:C0872848,medispan:C0040038
medispan:C0976808,medispan:C0040038
medispan:C0977095,medispan:C0040038
medispan:C0979055,medispan:C0040038
medispan:C0979160,medispan:C0040038
medispan:C0980471,medispan:C0040038
medispan:C0981634,medispan:C0040038
medispan:C0982725,medispan:C0040038
medispan:C1276938,medispan:C0040038
medispan:C1302929,medispan:C0040038
medispan:C1302944,medispan:C0040038
medispan:C1344447,medispan:C0040038
medispan:C1359783,medispan:C0040038
medispan:C1584772,medispan:C0040038
medispan:C1584773,medispan:C0040038
medispan:C1815664,medispan:C0040038
medispan:C1877740,medispan:C0040038
medispan:C1877741,medispan:C0040038
medispan:C1948371,medispan:C0040038
medispan:C1949338,medispan:C0040038
medispan:C1968088,medispan:C0040038
medispan:C1968089,medispan:C0040038
medispan:C1968097,medispan:C0040038
medispan:C1968100,medispan:C0040038
medispan:C1968278,medispan:C0040038
medispan:C1968279,medispan:C0040038
medispan:C1968287,medispan:C0040038
medispan:C1968296,medispan:C0040038
medispan:C1968297,medispan:C0040038
medispan:C1968354,medispan:C0040038
medispan:C1968355,medispan:C0040038
medispan:C1968373,medispan:C0040038
medispan:C1968384,medispan:C0040038
medispan:C1968393,medispan:C0040038
medispan:C1968423,medispan:C0040038
medispan:C1968424,medispan:C0040038
medispan:C1968425,medispan:C0040038
medispan:C1968426,medispan:C0040038
medispan:C1968429,medispan:C0040038
medispan:C1968430,medispan:C0040038
medispan:C1968431,medispan:C0040038
medispan:C1968432,medispan:C0040038
medispan:C1968460,medispan:C0040038
medispan:C1995162,medispan:C0040038
medispan:C1995163,medispan:C0040038
medispan:C1995165,medispan:C0040038
medispan:C1995451,medispan:C0040038
medispan:C1995497,medispan:C0040038
medispan:C1995600,medispan:C0040038
medispan:C1995682,medispan:C0040038
medispan:C1996438,medispan:C0040038
medispan:C2242038,medispan:C0040038
medispan:C2344339,medispan:C0040038
medispan:C2366435,medispan:C0040038
medispan:C2366553,medispan:C0040038
medispan:C0356691,medispan:C0040038
medispan:C0790381,medispan:C0040038
medispan:C0790954,medispan:C0040038
medispan:C0792299,medispan:C0040038
medispan:C0872725,medispan:C0040038
medispan:C0976814,medispan:C0040038
medispan:C0978471,medispan:C0040038
medispan:C0982796,medispan:C0040038
medispan:C1968300,medispan:C0040038
medispan:C1968309,medispan:C0040038
medispan:C1968383,medispan:C0040038
medispan:C1968427,medispan:C0040038
medispan:C1995164,medispan:C0040038
medispan:C1995166,medispan:C0040038
medispan:C2241910,medispan:C0040038
medispan:C2242301,medispan:C0040038
medispan:C0357218,medispan:C0040046
medispan:C0357438,medispan:C0040046
medispan:C0357439,medispan:C0040046
medispan:C0688452,medispan:C0040046
medispan:C0688453,medispan:C0040046
medispan:C0688454,medispan:C0040046
medispan:C0689204,medispan:C0040046
medispan:C0689206,medispan:C0040046
medispan:C0689442,medispan:C0040046
medispan:C0689443,medispan:C0040046
medispan:C0689451,medispan:C0040046
medispan:C0689808,medispan:C0040046
medispan:C0773973,medispan:C0040046
medispan:C0773978,medispan:C0040046
medispan:C0773993,medispan:C0040046
medispan:C0776145,medispan:C0040046
medispan:C0776210,medispan:C0040046
medispan:C0778365,medispan:C0040046
medispan:C0778505,medispan:C0040046
medispan:C0778957,medispan:C0040046
medispan:C0785901,medispan:C0040046
medispan:C0785935,medispan:C0040046
medispan:C0787367,medispan:C0040046
medispan:C0791114,medispan:C0040046
medispan:C0791720,medispan:C0040046
medispan:C0792403,medispan:C0040046
medispan:C0792433,medispan:C0040046
medispan:C0793268,medispan:C0040046
medispan:C0872848,medispan:C0040046
medispan:C0872933,medispan:C0040046
medispan:C0974388,medispan:C0040046
medispan:C0975524,medispan:C0040046
medispan:C0976685,medispan:C0040046
medispan:C0976759,medispan:C0040046
medispan:C0976808,medispan:C0040046
medispan:C0977095,medispan:C0040046
medispan:C0977744,medispan:C0040046
medispan:C0977745,medispan:C0040046
medispan:C0978580,medispan:C0040046
medispan:C0979055,medispan:C0040046
medispan:C0979160,medispan:C0040046
medispan:C0979164,medispan:C0040046
medispan:C0979166,medispan:C0040046
medispan:C0979169,medispan:C0040046
medispan:C0979345,medispan:C0040046
medispan:C0981634,medispan:C0040046
medispan:C0982725,medispan:C0040046
medispan:C1302929,medispan:C0040046
medispan:C1302944,medispan:C0040046
medispan:C1359783,medispan:C0040046
medispan:C1584772,medispan:C0040046
medispan:C1584773,medispan:C0040046
medispan:C1697624,medispan:C0040046
medispan:C1815664,medispan:C0040046
medispan:C1877740,medispan:C0040046
medispan:C1877741,medispan:C0040046
medispan:C1948371,medispan:C0040046
medispan:C1949338,medispan:C0040046
medispan:C1965879,medispan:C0040046
medispan:C1968088,medispan:C0040046
medispan:C1968089,medispan:C0040046
medispan:C1968097,medispan:C0040046
medispan:C1968100,medispan:C0040046
medispan:C1968279,medispan:C0040046
medispan:C1968287,medispan:C0040046
medispan:C1968296,medispan:C0040046
medispan:C1968297,medispan:C0040046
medispan:C1968354,medispan:C0040046
medispan:C1968355,medispan:C0040046
medispan:C1968373,medispan:C0040046
medispan:C1968384,medispan:C0040046
medispan:C1968393,medispan:C0040046
medispan:C1968423,medispan:C0040046
medispan:C1968424,medispan:C0040046
medispan:C1968425,medispan:C0040046
medispan:C1968426,medispan:C0040046
medispan:C1968429,medispan:C0040046
medispan:C1968430,medispan:C0040046
medispan:C1968431,medispan:C0040046
medispan:C1968432,medispan:C0040046
medispan:C1968460,medispan:C0040046
medispan:C1995162,medispan:C0040046
medispan:C1995163,medispan:C0040046
medispan:C1995165,medispan:C0040046
medispan:C1995451,medispan:C0040046
medispan:C1995497,medispan:C0040046
medispan:C1995600,medispan:C0040046
medispan:C1995682,medispan:C0040046
medispan:C1996438,medispan:C0040046
medispan:C2242038,medispan:C0040046
medispan:C2344339,medispan:C0040046
medispan:C2366435,medispan:C0040046
medispan:C2366553,medispan:C0040046
medispan:C2917671,medispan:C0040046
medispan:C0356691,medispan:C0040046
medispan:C0776182,medispan:C0040046
medispan:C0776212,medispan:C0040046
medispan:C0779901,medispan:C0040046
medispan:C0780444,medispan:C0040046
medispan:C0783592,medispan:C0040046
medispan:C0783593,medispan:C0040046
medispan:C0787319,medispan:C0040046
medispan:C0787474,medispan:C0040046
medispan:C0790294,medispan:C0040046
medispan:C0790381,medispan:C0040046
medispan:C0790954,medispan:C0040046
medispan:C0792299,medispan:C0040046
medispan:C0794815,medispan:C0040046
medispan:C0872725,medispan:C0040046
medispan:C0975655,medispan:C0040046
medispan:C0975658,medispan:C0040046
medispan:C0976814,medispan:C0040046
medispan:C0978471,medispan:C0040046
medispan:C0978880,medispan:C0040046
medispan:C0978881,medispan:C0040046
medispan:C0982796,medispan:C0040046
medispan:C1618329,medispan:C0040046
medispan:C1965881,medispan:C0040046
medispan:C1967656,medispan:C0040046
medispan:C1968300,medispan:C0040046
medispan:C1968309,medispan:C0040046
medispan:C1968383,medispan:C0040046
medispan:C1968427,medispan:C0040046
medispan:C1995164,medispan:C0040046
medispan:C1995166,medispan:C0040046
medispan:C2241910,medispan:C0040046
medispan:C2242301,medispan:C0040046
medispan:C0354113,medispan:C0040053
medispan:C0543320,medispan:C0040053
medispan:C0688058,medispan:C0040053
medispan:C0688059,medispan:C0040053
medispan:C0688060,medispan:C0040053
medispan:C0688441,medispan:C0040053
medispan:C0689808,medispan:C0040053
medispan:C0690436,medispan:C0040053
medispan:C0705524,medispan:C0040053
medispan:C0705538,medispan:C0040053
medispan:C0732255,medispan:C0040053
medispan:C0773978,medispan:C0040053
medispan:C0773993,medispan:C0040053
medispan:C0777391,medispan:C0040053
medispan:C0777392,medispan:C0040053
medispan:C0777393,medispan:C0040053
medispan:C0777942,medispan:C0040053
medispan:C0778505,medispan:C0040053
medispan:C0779981,medispan:C0040053
medispan:C0780243,medispan:C0040053
medispan:C0781339,medispan:C0040053
medispan:C0785935,medispan:C0040053
medispan:C0787367,medispan:C0040053
medispan:C0791114,medispan:C0040053
medispan:C0791720,medispan:C0040053
medispan:C0792312,medispan:C0040053
medispan:C0792403,medispan:C0040053
medispan:C0792588,medispan:C0040053
medispan:C0872848,medispan:C0040053
medispan:C0872933,medispan:C0040053
medispan:C0936207,medispan:C0040053
medispan:C0976048,medispan:C0040053
medispan:C0976808,medispan:C0040053
medispan:C0977095,medispan:C0040053
medispan:C0979055,medispan:C0040053
medispan:C0979160,medispan:C0040053
medispan:C0980471,medispan:C0040053
medispan:C0980783,medispan:C0040053
medispan:C0981634,medispan:C0040053
medispan:C0982725,medispan:C0040053
medispan:C1123024,medispan:C0040053
medispan:C1276938,medispan:C0040053
medispan:C1302929,medispan:C0040053
medispan:C1302944,medispan:C0040053
medispan:C1344447,medispan:C0040053
medispan:C1359783,medispan:C0040053
medispan:C1584772,medispan:C0040053
medispan:C1584773,medispan:C0040053
medispan:C1815664,medispan:C0040053
medispan:C1877740,medispan:C0040053
medispan:C1877741,medispan:C0040053
medispan:C1948371,medispan:C0040053
medispan:C1949338,medispan:C0040053
medispan:C1968088,medispan:C0040053
medispan:C1968089,medispan:C0040053
medispan:C1968097,medispan:C0040053
medispan:C1968100,medispan:C0040053
medispan:C1968279,medispan:C0040053
medispan:C1968287,medispan:C0040053
medispan:C1968296,medispan:C0040053
medispan:C1968297,medispan:C0040053
medispan:C1968354,medispan:C0040053
medispan:C1968355,medispan:C0040053
medispan:C1968373,medispan:C0040053
medispan:C1968384,medispan:C0040053
medispan:C1968393,medispan:C0040053
medispan:C1968423,medispan:C0040053
medispan:C1968424,medispan:C0040053
medispan:C1968425,medispan:C0040053
medispan:C1968426,medispan:C0040053
medispan:C1968429,medispan:C0040053
medispan:C1968430,medispan:C0040053
medispan:C1968431,medispan:C0040053
medispan:C1968432,medispan:C0040053
medispan:C1968460,medispan:C0040053
medispan:C1995162,medispan:C0040053
medispan:C1995163,medispan:C0040053
medispan:C1995165,medispan:C0040053
medispan:C1995451,medispan:C0040053
medispan:C1995497,medispan:C0040053
medispan:C1995600,medispan:C0040053
medispan:C1995682,medispan:C0040053
medispan:C1996438,medispan:C0040053
medispan:C2242038,medispan:C0040053
medispan:C2344339,medispan:C0040053
medispan:C2366435,medispan:C0040053
medispan:C2366553,medispan:C0040053
medispan:C2609935,medispan:C0040053
medispan:C2609939,medispan:C0040053
medispan:C2609950,medispan:C0040053
medispan:C0356691,medispan:C0040053
medispan:C0790381,medispan:C0040053
medispan:C0790954,medispan:C0040053
medispan:C0792299,medispan:C0040053
medispan:C0872725,medispan:C0040053
medispan:C0976814,medispan:C0040053
medispan:C0978471,medispan:C0040053
medispan:C0982796,medispan:C0040053
medispan:C1968300,medispan:C0040053
medispan:C1968309,medispan:C0040053
medispan:C1968383,medispan:C0040053
medispan:C1968427,medispan:C0040053
medispan:C1995164,medispan:C0040053
medispan:C1995166,medispan:C0040053
medispan:C2241910,medispan:C0040053
medispan:C2242301,medispan:C0040053
medispan:C0789390,medispan:C0040128
medispan:C0789393,medispan:C0040128
medispan:C0979998,medispan:C0040128
medispan:C1626919,medispan:C0040128
medispan:C1676705,medispan:C0040128
medispan:C2240463,medispan:C0040128
medispan:C2240738,medispan:C0040128
medispan:C2240739,medispan:C0040128
medispan:C2342580,medispan:C0040128
medispan:C2342658,medispan:C0040128
medispan:C2342661,medispan:C0040128
medispan:C2342663,medispan:C0040128
medispan:C2342664,medispan:C0040128
medispan:C2342665,medispan:C0040128
medispan:C2342667,medispan:C0040128
medispan:C2342668,medispan:C0040128
medispan:C2342669,medispan:C0040128
medispan:C1695074,medispan:C0040188
medispan:C1695954,medispan:C0040188
medispan:C1695956,medispan:C0040188
medispan:C1697108,medispan:C0040188
medispan:C0355240,medispan:C0040264
medispan:C0355708,medispan:C0040264
medispan:C0356347,medispan:C0040264
medispan:C0357338,medispan:C0040264
medispan:C0357483,medispan:C0040264
medispan:C0357506,medispan:C0040264
medispan:C0357526,medispan:C0040264
medispan:C0359601,medispan:C0040264
medispan:C0499011,medispan:C0040264
medispan:C0542867,medispan:C0040264
medispan:C0542923,medispan:C0040264
medispan:C0542955,medispan:C0040264
medispan:C0592721,medispan:C0040264
medispan:C0687887,medispan:C0040264
medispan:C0687888,medispan:C0040264
medispan:C0687889,medispan:C0040264
medispan:C0687890,medispan:C0040264
medispan:C0687936,medispan:C0040264
medispan:C0687971,medispan:C0040264
medispan:C0687973,medispan:C0040264
medispan:C0688370,medispan:C0040264
medispan:C0688371,medispan:C0040264
medispan:C0688372,medispan:C0040264
medispan:C0688618,medispan:C0040264
medispan:C0688621,medispan:C0040264
medispan:C0688627,medispan:C0040264
medispan:C0688817,medispan:C0040264
medispan:C0688855,medispan:C0040264
medispan:C0688856,medispan:C0040264
medispan:C0688931,medispan:C0040264
medispan:C0688932,medispan:C0040264
medispan:C0689151,medispan:C0040264
medispan:C0689204,medispan:C0040264
medispan:C0689206,medispan:C0040264
medispan:C0689306,medispan:C0040264
medispan:C0689307,medispan:C0040264
medispan:C0689308,medispan:C0040264
medispan:C0689442,medispan:C0040264
medispan:C0689443,medispan:C0040264
medispan:C0689631,medispan:C0040264
medispan:C0689633,medispan:C0040264
medispan:C0689752,medispan:C0040264
medispan:C0689754,medispan:C0040264
medispan:C0690031,medispan:C0040264
medispan:C0690032,medispan:C0040264
medispan:C0690427,medispan:C0040264
medispan:C0690468,medispan:C0040264
medispan:C0690469,medispan:C0040264
medispan:C0690472,medispan:C0040264
medispan:C0690605,medispan:C0040264
medispan:C0690606,medispan:C0040264
medispan:C0690607,medispan:C0040264
medispan:C0690705,medispan:C0040264
medispan:C0690809,medispan:C0040264
medispan:C0690835,medispan:C0040264
medispan:C0690836,medispan:C0040264
medispan:C0690837,medispan:C0040264
medispan:C0690838,medispan:C0040264
medispan:C0691039,medispan:C0040264
medispan:C0692230,medispan:C0040264
medispan:C0692502,medispan:C0040264
medispan:C0692693,medispan:C0040264
medispan:C0692740,medispan:C0040264
medispan:C0692961,medispan:C0040264
medispan:C0693016,medispan:C0040264
medispan:C0693090,medispan:C0040264
medispan:C0693099,medispan:C0040264
medispan:C0693100,medispan:C0040264
medispan:C0693167,medispan:C0040264
medispan:C0693330,medispan:C0040264
medispan:C0693331,medispan:C0040264
medispan:C0693345,medispan:C0040264
medispan:C0693346,medispan:C0040264
medispan:C0693378,medispan:C0040264
medispan:C0693466,medispan:C0040264
medispan:C0703030,medispan:C0040264
medispan:C0703031,medispan:C0040264
medispan:C0703032,medispan:C0040264
medispan:C0703033,medispan:C0040264
medispan:C0708686,medispan:C0040264
medispan:C0708688,medispan:C0040264
medispan:C0709150,medispan:C0040264
medispan:C0773973,medispan:C0040264
medispan:C0779796,medispan:C0040264
medispan:C0780985,medispan:C0040264
medispan:C0781656,medispan:C0040264
medispan:C0781663,medispan:C0040264
medispan:C0782175,medispan:C0040264
medispan:C0783598,medispan:C0040264
medispan:C0786989,medispan:C0040264
medispan:C0787132,medispan:C0040264
medispan:C0788002,medispan:C0040264
medispan:C0788780,medispan:C0040264
medispan:C0791289,medispan:C0040264
medispan:C0791475,medispan:C0040264
medispan:C0791904,medispan:C0040264
medispan:C0792025,medispan:C0040264
medispan:C0792320,medispan:C0040264
medispan:C0792361,medispan:C0040264
medispan:C0792433,medispan:C0040264
medispan:C0792951,medispan:C0040264
medispan:C0793268,medispan:C0040264
medispan:C0872752,medispan:C0040264
medispan:C0874759,medispan:C0040264
medispan:C0975000,medispan:C0040264
medispan:C0975001,medispan:C0040264
medispan:C0975002,medispan:C0040264
medispan:C0975384,medispan:C0040264
medispan:C0975385,medispan:C0040264
medispan:C0975386,medispan:C0040264
medispan:C0975387,medispan:C0040264
medispan:C0975681,medispan:C0040264
medispan:C0976341,medispan:C0040264
medispan:C0976342,medispan:C0040264
medispan:C0976345,medispan:C0040264
medispan:C0976347,medispan:C0040264
medispan:C0976435,medispan:C0040264
medispan:C0976470,medispan:C0040264
medispan:C0976475,medispan:C0040264
medispan:C0976874,medispan:C0040264
medispan:C0977031,medispan:C0040264
medispan:C0977744,medispan:C0040264
medispan:C0977745,medispan:C0040264
medispan:C0978047,medispan:C0040264
medispan:C0978245,medispan:C0040264
medispan:C0978246,medispan:C0040264
medispan:C0978248,medispan:C0040264
medispan:C0978580,medispan:C0040264
medispan:C0978681,medispan:C0040264
medispan:C0978874,medispan:C0040264
medispan:C0978875,medispan:C0040264
medispan:C0978918,medispan:C0040264
medispan:C0979174,medispan:C0040264
medispan:C0979364,medispan:C0040264
medispan:C0979478,medispan:C0040264
medispan:C0979479,medispan:C0040264
medispan:C0980040,medispan:C0040264
medispan:C0980041,medispan:C0040264
medispan:C0980042,medispan:C0040264
medispan:C0980493,medispan:C0040264
medispan:C0980494,medispan:C0040264
medispan:C0980495,medispan:C0040264
medispan:C0980496,medispan:C0040264
medispan:C0980497,medispan:C0040264
medispan:C0980498,medispan:C0040264
medispan:C0980499,medispan:C0040264
medispan:C0980546,medispan:C0040264
medispan:C0980549,medispan:C0040264
medispan:C0980962,medispan:C0040264
medispan:C0980964,medispan:C0040264
medispan:C0980966,medispan:C0040264
medispan:C0980968,medispan:C0040264
medispan:C0981433,medispan:C0040264
medispan:C0981441,medispan:C0040264
medispan:C0981534,medispan:C0040264
medispan:C0981593,medispan:C0040264
medispan:C0981712,medispan:C0040264
medispan:C0981790,medispan:C0040264
medispan:C0982655,medispan:C0040264
medispan:C0991714,medispan:C0040264
medispan:C0991715,medispan:C0040264
medispan:C1168668,medispan:C0040264
medispan:C1177869,medispan:C0040264
medispan:C1261510,medispan:C0040264
medispan:C1329045,medispan:C0040264
medispan:C1329122,medispan:C0040264
medispan:C1329123,medispan:C0040264
medispan:C1443703,medispan:C0040264
medispan:C1443704,medispan:C0040264
medispan:C1509238,medispan:C0040264
medispan:C1509839,medispan:C0040264
medispan:C1572050,medispan:C0040264
medispan:C1591577,medispan:C0040264
medispan:C1629879,medispan:C0040264
medispan:C1711759,medispan:C0040264
medispan:C1711760,medispan:C0040264
medispan:C1712048,medispan:C0040264
medispan:C1712055,medispan:C0040264
medispan:C1712056,medispan:C0040264
medispan:C1813011,medispan:C0040264
medispan:C1813768,medispan:C0040264
medispan:C1813805,medispan:C0040264
medispan:C1873556,medispan:C0040264
medispan:C2240850,medispan:C0040264
medispan:C2316499,medispan:C0040264
medispan:C2316500,medispan:C0040264
medispan:C2316502,medispan:C0040264
medispan:C2343194,medispan:C0040264
medispan:C2365953,medispan:C0040264
medispan:C2370474,medispan:C0040264
medispan:C2587025,medispan:C0040264
medispan:C2718524,medispan:C0040264
medispan:C2718624,medispan:C0040264
medispan:C0353544,medispan:C0040264
medispan:C0688625,medispan:C0040264
medispan:C0688640,medispan:C0040264
medispan:C0688642,medispan:C0040264
medispan:C0693279,medispan:C0040264
medispan:C0693280,medispan:C0040264
medispan:C0693392,medispan:C0040264
medispan:C0694249,medispan:C0040264
medispan:C0780444,medispan:C0040264
medispan:C0781696,medispan:C0040264
medispan:C0782176,medispan:C0040264
medispan:C0783592,medispan:C0040264
medispan:C0783593,medispan:C0040264
medispan:C0785965,medispan:C0040264
medispan:C0786115,medispan:C0040264
medispan:C0786116,medispan:C0040264
medispan:C0787052,medispan:C0040264
medispan:C0787063,medispan:C0040264
medispan:C0787064,medispan:C0040264
medispan:C0787065,medispan:C0040264
medispan:C0787069,medispan:C0040264
medispan:C0787093,medispan:C0040264
medispan:C0787095,medispan:C0040264
medispan:C0787103,medispan:C0040264
medispan:C0787126,medispan:C0040264
medispan:C0787319,medispan:C0040264
medispan:C0787474,medispan:C0040264
medispan:C0789448,medispan:C0040264
medispan:C0789797,medispan:C0040264
medispan:C0789798,medispan:C0040264
medispan:C0789799,medispan:C0040264
medispan:C0790294,medispan:C0040264
medispan:C0790459,medispan:C0040264
medispan:C0790460,medispan:C0040264
medispan:C0790862,medispan:C0040264
medispan:C0791158,medispan:C0040264
medispan:C0791301,medispan:C0040264
medispan:C0791302,medispan:C0040264
medispan:C0791357,medispan:C0040264
medispan:C0791490,medispan:C0040264
medispan:C0791961,medispan:C0040264
medispan:C0792041,medispan:C0040264
medispan:C0792092,medispan:C0040264
medispan:C0792310,medispan:C0040264
medispan:C0792365,medispan:C0040264
medispan:C0792758,medispan:C0040264
medispan:C0793007,medispan:C0040264
medispan:C0793248,medispan:C0040264
medispan:C0793310,medispan:C0040264
medispan:C0793351,medispan:C0040264
medispan:C0793467,medispan:C0040264
medispan:C0793737,medispan:C0040264
medispan:C0793742,medispan:C0040264
medispan:C0793848,medispan:C0040264
medispan:C0793959,medispan:C0040264
medispan:C0794159,medispan:C0040264
medispan:C0794279,medispan:C0040264
medispan:C0794643,medispan:C0040264
medispan:C0794644,medispan:C0040264
medispan:C0794646,medispan:C0040264
medispan:C0794813,medispan:C0040264
medispan:C0794870,medispan:C0040264
medispan:C0795235,medispan:C0040264
medispan:C0937066,medispan:C0040264
medispan:C0973841,medispan:C0040264
medispan:C0975620,medispan:C0040264
medispan:C0976441,medispan:C0040264
medispan:C0976442,medispan:C0040264
medispan:C0978046,medispan:C0040264
medispan:C0978247,medispan:C0040264
medispan:C0978357,medispan:C0040264
medispan:C0981223,medispan:C0040264
medispan:C0981407,medispan:C0040264
medispan:C0981533,medispan:C0040264
medispan:C1169243,medispan:C0040264
medispan:C1341102,medispan:C0040264
medispan:C1341104,medispan:C0040264
medispan:C1356742,medispan:C0040264
medispan:C1363066,medispan:C0040264
medispan:C1509239,medispan:C0040264
medispan:C1509829,medispan:C0040264
medispan:C1591044,medispan:C0040264
medispan:C1813117,medispan:C0040264
